step,applied,reason,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
75,True,,0.0008110016351565719,0.05140307545661926,0.0005106072057969868,0.01092988345772028,0.0039573595859110355,0.0,0.00016423231863882393,0.01
76,True,,0.0018788896268233657,0.04966996610164642,0.0007531718001700938,0.02184528112411499,0.013493049889802933,0.0,0.00015988951781764627,0.01
77,True,,0.005926400423049927,0.13511936366558075,0.0009811018826439977,0.06853131949901581,0.0471307747066021,0.0,0.0002672475529834628,0.01
78,True,,0.0007632347987964749,0.06572821736335754,0.0001503048260929063,0.013832155615091324,0.006195489317178726,0.0,0.0002159553550882265,0.01
79,True,,0.0030237212777137756,0.10951493680477142,0.00048302399227395654,0.023136908188462257,0.008195645175874233,0.0,0.00030948707717470825,0.01
80,True,,0.0018903063610196114,0.07436418533325195,0.0015461239963769913,0.021910805255174637,0.009491832926869392,0.0,0.00018177603487856686,0.01
81,True,,0.00930369645357132,0.08923138678073883,0.0009063759935088456,0.07643894106149673,0.056399352848529816,0.0,0.0003762966953217983,0.01
82,True,,0.0006771122571080923,0.04078751802444458,0.0006328806048259139,0.01074977032840252,0.004728144966065884,0.0,0.00021273719903547317,0.01
83,True,,0.0013957542832940817,0.05896567553281784,0.00023934071941766888,0.02210886962711811,0.014337865635752678,0.0,0.00020499195670709014,0.01
84,True,,0.0004508543643169105,0.041994497179985046,0.00023025978589430451,0.007907571271061897,0.0027967477217316628,0.0,0.00019366966444067657,0.01
85,True,,0.0009267547866329551,0.023997128009796143,0.0004321675805840641,0.009654278866946697,0.005463475827127695,0.0,0.00018216282478533685,0.01
86,True,,0.002961688209325075,0.08168713748455048,0.0007746611954644322,0.030704939737915993,0.018025215715169907,0.0,0.00027762362151406705,0.01
87,True,,0.0004020262276753783,0.06929418444633484,0.002627761336043477,0.016804467886686325,0.004217499867081642,0.0,0.0008271820261143148,0.01
88,True,,0.0016341767041012645,0.07425052672624588,0.0005979415727779269,0.02376069873571396,0.013505585491657257,0.0,0.00045600938028655946,0.01
89,True,,0.00033534038811922073,0.0548197440803051,0.0002693606074899435,0.007711382582783699,0.0013553465250879526,0.0,0.000286516995402053,0.01
90,True,,0.0003159214393235743,0.035808391869068146,0.00020956210209988058,0.006593345198780298,0.002277460414916277,0.0,0.00016781988961156458,0.01
91,True,,0.0018895863322541118,0.05985606834292412,0.000744044256862253,0.02173575572669506,0.012372474186122417,0.0,0.00034679274540394545,0.01
92,True,,0.0011108543258160353,0.0648229569196701,0.0006631879950873554,0.018109938129782677,0.009190412238240242,0.0,0.0004135794588364661,0.01
93,True,,0.0025668595917522907,0.07192417979240417,0.0009774835780262947,0.02321002632379532,0.011495782062411308,0.0,0.0002664152125362307,0.01
94,True,,0.00013653893256559968,0.03205985203385353,0.00022231554612517357,0.004876092541962862,0.0010889371624216437,0.0,0.00020733913697768003,0.01
95,True,,0.000984150217846036,0.0921366885304451,0.00014736407320015132,0.017894547432661057,0.007401999086141586,0.0,0.0003892407694365829,0.01
96,True,,0.003320432035252452,0.10195483267307281,0.0007130717858672142,0.04052282124757767,0.025580760091543198,0.0,0.00032275947160087526,0.01
97,True,,0.001153385965153575,0.058488018810749054,0.00043492522672750056,0.016098469495773315,0.008226431906223297,0.0,0.0001722106826491654,0.01
98,True,,0.0007650324841961265,0.04515425115823746,0.00048222264740616083,0.01195263396948576,0.0057077305391430855,0.0,0.00022381577582564205,0.01
99,True,,0.008197179064154625,0.18930140137672424,0.00013708340702578425,0.086934894323349,0.059533409774303436,0.0,0.000332892028382048,0.01
100,True,,0.0018381209811195731,0.09148652851581573,0.0005822119419462979,0.03138037398457527,0.01922917552292347,0.0,0.0003280501696281135,0.01
101,True,,0.0022440513130277395,0.08552910387516022,0.0035709997173398733,0.030651399865746498,0.01271243765950203,0.0,0.0007192632765509188,0.01
102,True,,0.0013421224430203438,0.06265276670455933,0.0005836649215780199,0.01899886690080166,0.010224138386547565,0.0,0.0003069559461437166,0.01
103,True,,0.005635049194097519,0.07356854528188705,0.0015354938805103302,0.05733060836791992,0.04126771539449692,0.0,0.00030398755916394293,0.01
104,True,,0.004094186704605818,0.08042723685503006,0.0007857177406549454,0.042637646198272705,0.028929300606250763,0.0,0.00020615143876057118,0.01
105,True,,0.0019285890739411116,0.040167488157749176,0.000196119406609796,0.015370531938970089,0.009032955393195152,0.0,0.00017364247469231486,0.01
106,True,,0.00273712445050478,0.10564418882131577,0.0007763148169033229,0.0341486930847168,0.01929452084004879,0.0,0.0002652543771546334,0.01
107,True,,0.002491837367415428,0.05704745650291443,0.0005051777116023004,0.02600199729204178,0.01679505780339241,0.0,0.0002612941316328943,0.01
108,True,,0.00028951128479093313,0.034817665815353394,0.000923717103432864,0.0073195514269173145,0.001700839027762413,0.0,0.00020226479682605714,0.01
109,True,,0.0023408494889736176,0.0481061227619648,0.0010358288418501616,0.025004282593727112,0.015781164169311523,0.0,0.00025754899252206087,0.01
110,True,,0.0029149192851036787,0.1072201132774353,0.00020078147645108402,0.03656888008117676,0.022530386224389076,0.0,0.0003500138991512358,0.01
111,True,,0.0006489570951089263,0.04016900062561035,0.0005067154415883124,0.009121529757976532,0.0034422415774315596,0.0,0.0001818630116758868,0.01
112,True,,0.00325794774107635,0.0786440446972847,0.0015576620353385806,0.03472839295864105,0.02049071528017521,0.0,0.0001767821959219873,0.01
113,True,,0.002811086131259799,0.07173386216163635,0.00093147496227175,0.024628371000289917,0.012780949473381042,0.0,0.00027545366901904345,0.01
114,True,,0.003824453568086028,0.14746515452861786,0.0006452875095419586,0.03856467455625534,0.01870313100516796,0.0,0.0003429652424529195,0.01
115,True,,0.0011636533308774233,0.03660232946276665,0.00031316321110352874,0.012872196733951569,0.007421983405947685,0.0,0.0002460861869622022,0.01
116,True,,0.0022775256074965,0.07179182767868042,0.0003461910237092525,0.022193539887666702,0.012044447474181652,0.0,0.00021381810074672103,0.01
117,True,,0.009644407778978348,0.1854969710111618,0.0005156408296898007,0.09053294360637665,0.06130756065249443,0.0,0.0003524238127283752,0.01
118,True,,0.005978714674711227,0.10486437380313873,0.0007502996013499796,0.0649825781583786,0.04701682925224304,0.0,0.00024309559375979006,0.01
119,True,,0.0022066812962293625,0.0645972266793251,0.005706119816750288,0.031431645154953,0.01135300099849701,0.0,0.000726419675629586,0.01
120,True,,0.0038883518427610397,0.07183846086263657,0.0006186066311784089,0.037941522896289825,0.025632113218307495,0.0,0.00023771289852447808,0.01
121,True,,0.005393104627728462,0.11629605293273926,0.00027891487115994096,0.0717231035232544,0.05414256453514099,0.0,0.00038580363616347313,0.01
122,True,,0.0042685833759605885,0.09948486089706421,0.00018713778990786523,0.04424997791647911,0.029658634215593338,0.0,0.0002210297534475103,0.01
123,True,,0.0032673454843461514,0.07384572923183441,0.0007975808694027364,0.03237519785761833,0.020128117874264717,0.0,0.0002591272641438991,0.01
124,True,,0.00141465337947011,0.047041863203048706,0.0007009817054495215,0.016599833965301514,0.00907902978360653,0.0,0.00014956841187085956,0.01
125,True,,0.00213695433922112,0.13969245553016663,0.0009159482433460653,0.03162465617060661,0.013686560094356537,0.0,0.00033528730273246765,0.01
126,True,,0.0034612598828971386,0.07672561705112457,0.00021521965391002595,0.03458959609270096,0.023025333881378174,0.0,0.00017685303464531898,0.01
127,True,,0.0011238794540986419,0.040271323174238205,0.00016140261141117662,0.012042293325066566,0.006568475626409054,0.0,0.0001804682397050783,0.01
128,True,,0.0012411335483193398,0.04207687824964523,0.0008635798003524542,0.015064450912177563,0.007888469845056534,0.0,0.00020207300258334726,0.01
129,True,,0.0009110420942306519,0.04144837334752083,0.00046445574844256043,0.014184907078742981,0.008200116455554962,0.0,0.0001567371073178947,0.01
130,True,,0.0015107564395293593,0.055344633758068085,0.00056112976744771,0.016856906935572624,0.008689427748322487,0.0,0.00018689178978092968,0.01
131,True,,0.010125838220119476,0.12360181659460068,0.0002048227470368147,0.10881870985031128,0.08592304587364197,0.0,0.0003616760659497231,0.01
132,True,,0.002066214568912983,0.0618409588932991,0.0008507408783771098,0.026266027241945267,0.01631423458456993,0.0,0.000514149374794215,0.01
133,True,,0.0015265810070559382,0.043959781527519226,0.002502907533198595,0.01781291887164116,0.0068845441564917564,0.0,0.0007280778954736888,0.01
134,True,,0.003538453485816717,0.06036537513136864,0.0006229522987268865,0.02868512272834778,0.017864227294921875,0.0,0.00026294286362826824,0.01
135,True,,0.0035325787030160427,0.08180827647447586,0.0017194501124322414,0.03741949796676636,0.022267192602157593,0.0,0.0002512770297471434,0.01
136,True,,0.009314046241343021,0.10656128823757172,0.0008484306163154542,0.09491167217493057,0.07324463874101639,0.0,0.00038840933120809495,0.01
137,True,,0.002461047610267997,0.05502184480428696,0.0002060408442048356,0.023410245776176453,0.015034932643175125,0.0,0.0001932268205564469,0.01
138,True,,0.0024415263906121254,0.04639463871717453,0.0008076085359789431,0.022186780348420143,0.013490572571754456,0.0,0.0002532952348701656,0.01
139,True,,0.005223922431468964,0.1081078052520752,0.0005713454447686672,0.051329948008060455,0.034152552485466,0.0,0.0002171244123019278,0.01
140,True,,0.0007536240154877305,0.04613238573074341,0.0008037487277761102,0.010130646638572216,0.003156286897137761,0.0,0.00019222256378270686,0.01
141,True,,0.0009402645519003272,0.051067061722278595,0.0011952115455642343,0.015760768204927444,0.007323373109102249,0.0,0.00014886954159010202,0.01
142,True,,0.0008846336859278381,0.05496985837817192,0.0002216454886365682,0.012476101517677307,0.005651191808283329,0.0,0.0002801761729642749,0.01
143,True,,0.0010258201509714127,0.11314139515161514,0.0005748590920120478,0.016250798478722572,0.0027611199766397476,0.0,0.0003284210688434541,0.01
144,True,,0.010444398038089275,0.11729557812213898,0.0016100186621770263,0.08948604762554169,0.06409205496311188,0.0,0.0002818953653331846,0.01
145,True,,0.0006844823947176337,0.042742498219013214,0.0008878191583789885,0.01119682565331459,0.004462455399334431,0.0,0.00018218482728116214,0.01
146,True,,0.0006520754541270435,0.049195919185876846,0.000680789933539927,0.011239033192396164,0.004305786453187466,0.0,0.0001450189301976934,0.01
147,True,,0.005754244979470968,0.0765422061085701,0.00025773709057830274,0.05765020474791527,0.04372626543045044,0.0,0.0002649951493367553,0.01
148,True,,0.0009795353980734944,0.047807030379772186,0.00025005757925100625,0.01325923576951027,0.006998881697654724,0.0,0.0001468299305997789,0.01
149,True,,0.001238834927789867,0.06597022712230682,0.0004948387504555285,0.01415975671261549,0.005334221757948399,0.0,0.00020494242198765278,0.01
150,True,,0.0019648983143270016,0.04767703264951706,0.0007535647600889206,0.01780366525053978,0.009563934057950974,0.0,0.0001836915034800768,0.01
151,True,,0.0029868788551539183,0.08720703423023224,0.0015945305349305272,0.03587048500776291,0.020973842591047287,0.0,0.0003869769279845059,0.01
152,True,,0.002367326756939292,0.06310813874006271,0.0006016283296048641,0.027752364054322243,0.017870966345071793,0.0,0.00018533812544774264,0.01
153,True,,0.0009595397859811783,0.03837373107671738,0.00025124321109615266,0.011037290096282959,0.005737890489399433,0.0,0.00020107440650463104,0.01
154,True,,0.0010994381736963987,0.040137454867362976,0.00019194062042515725,0.01329139992594719,0.007794335018843412,0.0,0.00021756494243163615,0.01
155,True,,0.003734094789251685,0.07373697310686111,0.0006998911849223077,0.036874815821647644,0.024367239326238632,0.0,0.0002417568175587803,0.01
156,True,,0.002934572286903858,0.06031905859708786,0.0007171676843427122,0.026889590546488762,0.016488777473568916,0.0,0.00022668889141641557,0.01
157,True,,0.003399765817448497,0.08518248796463013,0.0008139669662341475,0.035242900252342224,0.02169695310294628,0.0,0.000244965311139822,0.01
158,True,,0.0005821962258778512,0.040303997695446014,0.00022980048379395157,0.009257039986550808,0.004184842575341463,0.0,0.00018599403847474605,0.01
159,True,,0.011309674941003323,0.11271790415048599,0.00015357040683738887,0.08907819539308548,0.06618958711624146,0.0,0.00037825710023753345,0.01
160,True,,0.0027363949920982122,0.07691247761249542,0.0008457907242700458,0.03306830674409866,0.02094908058643341,0.0,0.00019926787354052067,0.01
161,True,,0.0015036852564662695,0.06009429693222046,0.0004495410539675504,0.01680649071931839,0.008394294418394566,0.0,0.00020465296984184533,0.01
162,True,,0.0024391314946115017,0.04905392974615097,0.0004998602089472115,0.021552249789237976,0.013208003714680672,0.0,0.00016330440121237189,0.01
163,True,,0.0026169810444116592,0.058812063187360764,0.00015932015958242118,0.026251446455717087,0.01743461936712265,0.0,0.00019589219300542027,0.01
164,True,,0.003051761072129011,0.06671276688575745,0.0005181512678973377,0.03091614320874214,0.020156802609562874,0.0,0.0002591314259916544,0.01
165,True,,0.0027777745854109526,0.08394907414913177,0.0020438272040337324,0.030252639204263687,0.014992301352322102,0.0,0.0004384157946333289,0.01
166,True,,0.0008288791868835688,0.03011307120323181,0.0006224370445124805,0.012036404572427273,0.006951344199478626,0.0,0.00015275094483513385,0.01
167,True,,0.0014585349708795547,0.05413857847452164,0.0017169100465252995,0.018761154264211655,0.008454941213130951,0.0,0.00023587903706356883,0.01
168,True,,0.0005066921003162861,0.025034699589014053,0.0008942750282585621,0.0076117138378322124,0.0028130016289651394,0.0,0.00022915733279660344,0.01
169,True,,0.018719738349318504,0.17184481024742126,0.00018972532416228205,0.22157162427902222,0.1852879524230957,0.0,0.0007072797161526978,0.01
170,True,,0.0007471116259694099,0.032488130033016205,0.0008386265253648162,0.011029195040464401,0.005356017500162125,0.0,0.00019990737200714648,0.01
171,True,,0.001481242012232542,0.08259713649749756,0.0006218415801413357,0.026492830365896225,0.015508191660046577,0.0,0.00027752688038162887,0.01
172,True,,0.006648107431828976,0.1582794189453125,0.0007375931018032134,0.06669333577156067,0.04274209961295128,0.0,0.00031205397681333125,0.01
173,True,,0.0026409663259983063,0.10223078727722168,0.001223074272274971,0.032125454396009445,0.01681526191532612,0.0,0.00027335333288647234,0.01
174,True,,0.0022484229411929846,0.11984720081090927,0.00022647228615824133,0.02846555784344673,0.013779468834400177,0.0,0.00037831845111213624,0.01
175,True,,0.0020732409320771694,0.044292207807302475,0.000632534094620496,0.02264132909476757,0.014873799867928028,0.0,0.00021856803505215794,0.01
176,True,,0.0009743636474013329,0.07286601513624191,0.0018043124582618475,0.018066871911287308,0.006197282113134861,0.0,0.00024583813501521945,0.01
177,True,,0.0012643026420846581,0.07767923176288605,0.0009858625708147883,0.019209980964660645,0.00820603035390377,0.0,0.00039026173180900514,0.01
178,True,,0.003464232664555311,0.06647264957427979,0.0007431460544466972,0.032781388610601425,0.021183598786592484,0.0,0.000501501199323684,0.01
179,True,,0.0009008743800222874,0.039566848427057266,0.0002787465346045792,0.01045844703912735,0.005043394863605499,0.0,0.00020619688439182937,0.01
180,True,,0.002442467026412487,0.05645095556974411,0.00027693697484210134,0.02694205939769745,0.018300622701644897,0.0,0.0002176162670366466,0.01
181,True,,0.0012772041372954845,0.08896634727716446,0.0005205656052567065,0.018733453005552292,0.007518482394516468,0.0,0.00030370772583410144,0.01
182,True,,0.0016178073128685355,0.09166400134563446,0.000810980040114373,0.023998579010367393,0.011592412367463112,0.0,0.0002356959885219112,0.01
183,True,,0.0069884248077869415,0.16502094268798828,0.002029018010944128,0.058548714965581894,0.031000159680843353,0.0,0.0005254110437817872,0.01
184,True,,0.006584481801837683,0.09058412909507751,0.0006463259342126548,0.06114764139056206,0.04421209543943405,0.0,0.00036640404141508043,0.01
185,True,,0.0023186507169157267,0.07528387010097504,0.00027638854226097465,0.02198532596230507,0.011585510335862637,0.0,0.0001799870078684762,0.01
186,True,,0.0003900019801221788,0.06019087880849838,0.000270044052740559,0.010631654411554337,0.003682476934045553,0.0,0.0002127095649484545,0.01
187,True,,0.0031768358312547207,0.10560541599988937,0.0006863552844151855,0.033574026077985764,0.018463939428329468,0.0,0.00026794112636707723,0.01
188,True,,0.0005482165142893791,0.03189219534397125,0.00071149313589558,0.008371423929929733,0.003211001865565777,0.0,0.0003520313184708357,0.01
189,True,,0.00029056050698272884,0.032216865569353104,0.0008499589166603982,0.0067264242097735405,0.0015142594929784536,0.0,0.00016116925689857453,0.01
190,True,,0.0016761280130594969,0.05726737529039383,0.00022211635950952768,0.019790805876255035,0.01194370910525322,0.0,0.00016403748304583132,0.01
191,True,,0.0053221299313008785,0.13127517700195312,0.00016902326024137437,0.06002390757203102,0.041236214339733124,0.0,0.0003492950927466154,0.01
192,True,,0.0009027445921674371,0.052217062562704086,0.0009065326303243637,0.014312684535980225,0.006375168450176716,0.0,0.00021968553483020514,0.01
193,True,,0.0019941688515245914,0.05422597378492355,0.0004494013555813581,0.02188914082944393,0.013573572039604187,0.0,0.00019277895626146346,0.01
194,True,,0.00030503395828418434,0.05922916531562805,0.000568735646083951,0.009797869250178337,0.00243244762532413,0.0,0.00017628540808800608,0.01
195,True,,0.001238234806805849,0.0491233728826046,0.00010523652599658817,0.013399315066635609,0.0070382701233029366,0.0,0.0001648252218728885,0.01
196,True,,0.002816852182149887,0.1285877525806427,0.0004887394024990499,0.028499139472842216,0.011846033856272697,0.0,0.00023086692090146244,0.01
197,True,,0.0008662397740408778,0.04235086590051651,0.0016846415819600224,0.014964084140956402,0.00649347435683012,0.0,0.00037539919139817357,0.01
198,True,,0.0028068907558918,0.04613365978002548,0.0006645629764534533,0.025204358622431755,0.016454976052045822,0.0,0.00030618387972936034,0.01
199,True,,0.0024331286549568176,0.08326296508312225,0.0015678979689255357,0.028377678245306015,0.01448245719075203,0.0,0.0002563309099059552,0.01
